dataset,representation,model,method,split,split_scheme,source_row_count,used_row_count,n_train,n_eval,feature_count,draw_count,runtime_seconds,seed,parameter_count,student_df,rmse,mae,r2,mean_log_predictive_density,coverage_90,predictive_sd_mean,selection_nll,final_nll
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,10,1,0.22583679100353038,17,5,,0.8965992744233648,0.5977030807113664,0.9461132377100286,-1.4255554972210258,0.9393414211438474,1.2679718123582753,,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,10,1,0.22583679100353038,17,5,,2.2467386997288803,1.3635735483656135,0.5959878063887452,-1.9346211960556539,0.84375,1.7710100735062095,345.9765901975581,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,10,1,0.22583679100353038,17,5,,1.8236214669957862,1.1902271435081546,0.7541336974493293,-1.8222142730453277,0.8307692307692308,1.6073489697238388,,391.0710707611422
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,10,1,0.20598433300619945,18,5,,0.9244527757644321,0.6283172454786569,0.94376585575045,-1.4511750807607078,0.9410745233968805,1.2904911954936362,,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,10,1,0.20598433300619945,18,5,,2.4689616275597595,1.359622421180362,0.7006676448965625,-1.9809883881510812,0.890625,1.7431165590422557,360.93534506310385,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,10,1,0.20598433300619945,18,5,,1.4025445645855599,0.9128547635840196,0.8154310672449911,-1.7968538380937356,0.8923076923076924,1.5995625291422717,,387.39371866022907
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,10,1,0.21668524999404326,19,5,,0.9562329660528706,0.6491223045261095,0.9394135865468483,-1.482185149138857,0.9393414211438474,1.3247471871295102,,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,10,1,0.21668524999404326,19,5,,1.426367170215936,1.027179651437931,0.7967902071088107,-1.7466128580415585,0.9375,1.6620039113203973,365.49890415241526,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,10,1,0.21668524999404326,19,5,,1.6617837440373044,0.9856028152699491,0.7653043108681638,-1.6638245773580669,0.9076923076923077,1.5321801594131237,,396.6743710849362
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,20,1,0.22531416699348483,0,5,,0.887216127375496,0.5940004505511075,0.9436812676028884,-1.4421933263602207,0.951473136915078,1.3078540234791411,,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,20,1,0.22531416699348483,0,5,,1.829079107200402,1.1908299292180669,0.8206011500839501,-1.7995064926555249,0.921875,1.8355859713682454,416.25933062623596,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,20,1,0.22531416699348483,0,5,,2.365578901333271,1.2974533300175273,0.7419587598767444,-1.9425932805200938,0.9230769230769231,1.8219152655542672,,433.9654762752472
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,20,1,0.20538162500452017,1,5,,0.9801986671368245,0.6801838095678924,0.937650781493885,-1.5229387601107673,0.951473136915078,1.3956929129709759,,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,20,1,0.20538162500452017,1,5,,1.9678298948195085,1.4923101857728702,0.8051177013353389,-2.0954537725376947,0.796875,1.8680222222568292,389.0741914660611,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,20,1,0.20538162500452017,1,5,,1.2317525053345817,0.8390754538594318,0.8297876196884875,-1.7272294075913601,0.9692307692307692,1.9062057328484374,,424.3693940847556
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,20,1,0.2284792499995092,2,5,,0.8815757933501485,0.5925113710333028,0.9494161893834197,-1.435291440297836,0.9584055459272097,1.2996230810382514,,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,20,1,0.2284792499995092,2,5,,1.708612105272791,1.09462049642784,0.83221228499934,-1.7489304643501098,0.921875,1.7607745219860749,390.9232155462891,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,20,1,0.2284792499995092,2,5,,1.513479376835751,1.14363402177081,0.7615497921251044,-1.9194152827860649,0.8461538461538461,1.8401239093675559,,408.74190057954905
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,20,1,0.21059141700243345,3,5,,0.9733530853988018,0.6677939284369048,0.9357841848150215,-1.5185735878130213,0.9549393414211439,1.3930304198455346,,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,20,1,0.21059141700243345,3,5,,1.3392118860877171,1.020864348232967,0.8383638423888468,-1.790781224000792,0.90625,1.700674769967018,396.21705548266027,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,20,1,0.21059141700243345,3,5,,2.322117886666482,1.1902410979599936,0.6385003792509457,-1.7807738586521005,0.9384615384615385,1.8642021255758994,,431.1876425888577
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,20,1,0.19515495800442295,4,5,,0.937285614396454,0.6461956830991741,0.9417460676176701,-1.478297942977664,0.9462738301559792,1.3353445294461528,,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,20,1,0.19515495800442295,4,5,,2.169640162192969,1.354514259668198,0.7273274453404364,-1.9809355660075234,0.8125,1.6125440380666782,371.25162882470687,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,20,1,0.19515495800442295,4,5,,1.5861533285323457,1.053406729973616,0.7925691607108571,-1.944677104658986,0.9076923076923077,1.5363290321090184,,409.3875409413387
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,20,1,0.21005041700118454,5,5,,0.908372217971508,0.6096733968968029,0.9422841563884526,-1.4612417856357915,0.9549393414211439,1.3298011521915538,,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,20,1,0.21005041700118454,5,5,,1.6043957743038915,1.0270533392377792,0.7739439696663549,-1.7517600012245915,0.90625,1.8003769247134969,399.0531446843136,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,20,1,0.21005041700118454,5,5,,2.4691950677353987,1.509926529809639,0.6804633948629972,-1.9420972203918163,0.8615384615384616,1.8231225245332003,,430.42560782337375
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,20,1,0.22420749999582767,6,5,,0.9121527848594574,0.6194174641240536,0.9410105266868993,-1.4625308513524493,0.9549393414211439,1.3269410141442126,,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,20,1,0.22420749999582767,6,5,,2.110412826647668,1.4675504258148293,0.7581867054142531,-2.040576526603335,0.796875,1.815370161256598,396.61626983246566,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,20,1,0.22420749999582767,6,5,,2.5868090107059287,1.411441549135907,0.6772489187275332,-1.9116435684383546,0.8769230769230769,1.8659451917403318,,428.58752558459554
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,20,1,0.19816916599666,7,5,,0.9489121938454333,0.6397152999433899,0.9424323567887506,-1.4954109993872513,0.9549393414211439,1.3648467907104331,,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,20,1,0.19816916599666,7,5,,1.086383187683844,0.8316430622537153,0.8607668905217244,-1.6370700158403677,0.96875,1.8163699823580026,390.33723418994083,
freesolv,moladt_small_descriptors,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,20,1,0.19816916599666,7,5,,1.2505278270731788,0.9657643953954831,0.7809295131349627,-1.7255773507816545,0.9384615384615385,1.7597349659395334,,415.0333795678135
